goal_id,state,owner,department,start_date,end_date,description,priority,percent_complete,target_percentage,category,quarter,goal_met
1b439d62-cab8-4820-84a1-d24d797b0581,In Progress,Sandra Ford,IT,2024-06-30,2024-09-22,Even rise store could.,Medium,29.9514153703891,70.00527469297548,Innovation,2,False
f8754ce4-8cca-481a-aec5-d6fc77482c43,Open,Nathan Stephens,HR,2024-05-28,2024-08-18,This is a critical priority task involving joint efforts between departments.,Critical,87.91523676610407,84.65997358092064,Innovation,2,True
c91eb9e8-db77-41ae-b4ef-f7d5bb580ba0,Open,David Harris,HR,2024-10-24,2024-11-23,Many physical consider author town.,High,73.5273047708718,83.9554147067287,Revenue Growth,4,False
84cb3712-974b-47b2-8f6f-2df8f2e6ec96,Open,Dwayne Rodriguez,IT,2024-05-17,2024-07-19,Or common while stop why hit education.,Critical,27.439114366442507,67.9610252497492,Revenue Growth,2,False
7ec3fa82-2e7e-4b5e-9cea-fe1b18487e24,Open,Kelli Flowers,Finance,2024-01-20,2024-07-02,Throughout build later information speak.,Critical,61.38423246232022,75.39713872827575,Cost Reduction,1,False
ed7bc659-de2b-478e-bbb9-2704648626e1,Open,Andrea Rush,Finance,2024-07-16,2024-12-21,This is a high priority task involving partnership efforts between departments.,High,80.50196235480227,92.86681368410977,Innovation,3,False
a763582f-c81b-4599-b55a-bc165ccce3e1,Open,Julie Montgomery,IT,2024-05-06,2024-10-05,Son reach well trouble suffer size.,Low,51.7084649044611,87.29102487345688,Customer Satisfaction,2,False
7f8d48c0-13a0-49ed-958d-8d65ce9818c7,Open,Joseph Hawkins,IT,2023-11-16,2024-03-07,This is a medium priority task involving partnership efforts between departments.,Medium,93.38707258798568,90.9671286809672,Cost Reduction,4,True
3b0024e1-667c-4e19-aa07-159f87cc1f4a,In Progress,Kaitlyn Cooley,Finance,2024-01-25,2024-07-08,Wind tax north above perform.,High,41.86635268674913,81.05338255638199,Innovation,1,False
c434bf36-b372-49af-b1b8-a0a98b0c6cf1,Closed,Nancy Olson,HR,2024-08-26,2024-11-19,Have page much war executive we.,Medium,69.5873311498046,71.9619055277086,Revenue Growth,3,False
38c7a663-d63c-4413-952d-86ba1898b6fd,Closed,Zachary Bowman,IT,2023-12-13,2024-04-01,Ability yard particularly wish.,Medium,44.03892677894048,87.68955107203153,Process Improvement,4,False
48caa867-6728-4078-8eee-884da70b4885,Open,Scott Williams,IT,2024-02-20,2024-04-11,Capital center new sing argue.,Critical,38.692769566436354,63.9034636072153,Cost Reduction,1,False
6da8ed14-ec3e-4589-ae2c-cfff1ef8c789,Open,Karen Moon,HR,2024-07-21,2025-01-10,Whatever eye old recognize eat.,Medium,77.37903601067848,88.2338960655669,Cost Reduction,3,False
5c44cf9c-2d0b-41dc-946f-effe74d61097,In Progress,April Cohen,IT,2024-01-22,2024-05-04,This is a medium priority task involving partnership efforts between departments.,Medium,64.20940142665668,93.13472605976304,Process Improvement,1,False
2c4c97c5-f58a-458a-8d44-9854be776880,Open,Kara Santiago,IT,2024-08-31,2024-12-28,This is a low priority task involving integration efforts between departments.,Low,74.88865464603478,96.14442742304689,Process Improvement,3,False
125dddd2-740c-4e93-99f5-263e06a2b111,Closed,Jenny Foley,HR,2024-06-30,2024-12-19,This is a critical priority task involving integration efforts between departments.,Critical,84.45162050736327,86.1796937765982,Process Improvement,2,False
b9d83829-c285-4bfc-b898-929a5291ee88,In Progress,Rodney Williams,Marketing,2024-03-08,2024-04-08,Shake particularly issue no.,High,55.74687725432697,64.25623962453805,Revenue Growth,1,False
a9182730-94c1-40a4-8f5f-58e5293be1c9,Closed,Amber Woods,IT,2024-06-11,2024-08-03,Character system evidence business open city land.,Medium,49.72448966130919,64.72227827535266,Revenue Growth,2,False
19344f7c-6c29-4faf-97f5-52a56330f3ca,In Progress,Pamela Collins,Marketing,2024-10-15,2025-04-08,This is a medium priority task involving partnership efforts between departments.,Medium,64.89146526071713,81.63163055063826,Cost Reduction,4,False
fbf7cee7-7496-4884-9236-ae36c6dec5a9,In Progress,David Powell,Finance,2024-08-31,2025-02-01,This is a medium priority task involving partnership efforts between departments.,Medium,65.47900683652895,88.59827266795781,Customer Satisfaction,3,False
8d8daf67-db06-43c9-b60f-b52d95019914,In Progress,Dr. Kristina Richards,HR,2024-08-16,2025-01-17,This is a medium priority task involving cross-departmental efforts between departments.,Medium,100.0,81.09563917036162,Process Improvement,3,True
f6a81ef9-306e-4231-8973-5b81bd8984a2,Open,Logan Jimenez,Marketing,2024-10-21,2025-01-13,This is a medium priority task involving collaborate efforts between departments.,Medium,71.61069480425134,94.94028246859536,Process Improvement,4,False
9c676ad9-61ba-4f58-8dc6-be1f9b4ba2a7,Open,Wendy Rodriguez,Sales,2023-11-18,2024-03-24,Specific amount recent ten usually.,Medium,76.01418304194158,84.18600559700292,Revenue Growth,4,False
f848e364-552d-4eb4-a6ae-c04d7ba39d43,Open,Samantha Rodriguez,Finance,2024-08-02,2024-09-11,Would apply whose live cause parent name.,Medium,68.8871458166497,77.27277482210494,Customer Satisfaction,3,False
ec567c05-fd43-4f0a-a19d-01fc2ad8be18,Closed,William Thomas,Finance,2024-09-19,2025-02-02,This is a high priority task involving integration efforts between departments.,High,75.49987274697614,98.95228618653495,Customer Satisfaction,3,False
270209a4-9d56-4701-b5ac-b7b8cc7cea8c,In Progress,Cheryl Roberts,Marketing,2024-08-14,2024-10-05,This is a medium priority task involving partnership efforts between departments.,Medium,74.13262235075302,81.5729417496572,Cost Reduction,3,False
d569dae6-5a68-4f25-ac3d-ea467249ee71,In Progress,Robert Ward,Marketing,2024-04-16,2024-07-11,This is a high priority task involving collaborate efforts between departments.,High,89.83256165970687,83.878074125338,Revenue Growth,2,True
89f75f67-7f83-4b90-9ece-bf1aa6f791d9,In Progress,Amy Arellano,Marketing,2024-10-13,2024-12-19,This is a high priority task involving joint efforts between departments.,High,97.30395584124139,95.20430591093785,Revenue Growth,4,True
bb3823e0-8a9d-40c2-8d2e-26879bb5cb0a,Closed,Emily Love,IT,2024-08-05,2024-10-19,Run around a still surface.,Low,49.95112921336569,77.3840426911947,Customer Satisfaction,3,False
743a9229-3665-468a-bc00-9b5fc4447236,Closed,Gabrielle Murphy,HR,2024-10-18,2025-02-07,This is a low priority task involving collaborate efforts between departments.,Low,78.22990928521904,92.62770240050858,Process Improvement,4,False
02b9db87-abf4-41f6-b3d9-e5baa92a0255,In Progress,Elizabeth Summers,HR,2024-02-18,2024-04-02,Involve eight hit discuss mention west.,High,59.02245763512306,61.70670152501857,Cost Reduction,1,False
2c9c6c34-deb2-4682-a5ee-a7cc69eaa06a,In Progress,Mr. Kevin Wang,IT,2024-04-08,2024-05-31,Imagine home step risk size particular might.,Medium,58.49918229425755,88.62694430168371,Innovation,2,False
c54e2047-8cc2-42c1-8402-a01ebcb7b01c,Closed,Sylvia Wolfe,IT,2023-10-31,2024-03-24,Analysis author American.,Low,49.41574750433247,74.26887083829209,Innovation,4,False
6a279636-b0e0-45fd-9186-9bcdd1fa2986,Open,Austin Booker,IT,2024-10-01,2025-02-23,Itself blood establish miss successful significant upon.,Critical,33.91843608797027,79.38381273431158,Process Improvement,4,False
f2e9df6b-ac6a-4648-8b3b-3ffcd81bc2c5,Open,Mr. Aaron Brady,Sales,2023-11-13,2024-04-03,Finish left significant those time during leader.,Low,42.73357129242628,71.18555946303981,Innovation,4,False
a115bc4c-37ac-4322-988c-18eb4ab74730,In Progress,Laura Rivas,Finance,2024-03-11,2024-07-23,This is a medium priority task involving integration efforts between departments.,Medium,58.4366338901055,81.89011895030188,Innovation,1,False
fedd204a-f7c1-4aa8-8226-1e8146ca54b3,Closed,Melissa Ware,Finance,2023-12-23,2024-04-03,She four strong piece last front article couple.,High,63.51424944446893,77.48218543759259,Innovation,4,False
694f0993-bd51-426d-bc73-18d9627aa9b0,Open,Kevin Daugherty,Marketing,2024-07-22,2024-11-08,This is a low priority task involving collaborate efforts between departments.,Low,66.36572022835952,87.533586121126,Customer Satisfaction,3,False
03cd063a-fa56-4242-8034-3dbb87abecdf,In Progress,Jason West,Sales,2024-09-16,2025-02-27,Garden same once reality.,Critical,22.58918727067871,69.26598210191642,Customer Satisfaction,3,False
51b63701-f08f-426f-b460-bf44d77ed176,Open,Andrew Hunt,Marketing,2024-08-28,2025-01-29,This is a high priority task involving integration efforts between departments.,High,100.0,82.02281527335788,Revenue Growth,3,True
eadb2822-abca-4cc2-b992-f325c3f21639,Closed,Rhonda Miller,HR,2024-08-27,2024-10-05,This is a medium priority task involving cross-departmental efforts between departments.,Medium,66.22303599554175,83.61691934337394,Innovation,3,False
0047b057-c102-4a2c-923c-6fa2a2b4c908,Closed,Brandon Williams,HR,2024-08-27,2024-11-07,Gun around provide turn once.,Medium,66.16742715473166,67.12590604340775,Cost Reduction,3,False
2194eaf7-73a3-4692-93da-068e9d98aca9,In Progress,Jonathan Mccall,HR,2024-06-19,2024-09-29,This is a medium priority task involving joint efforts between departments.,Medium,74.98196050660796,96.17247742181573,Customer Satisfaction,2,False
a5dc0215-707e-44ff-b24a-596d49ba165b,In Progress,Nicholas Ramirez II,Sales,2024-01-14,2024-05-17,Voice off law marriage.,Medium,56.280037000846136,68.45315198111327,Innovation,1,False
6ed286e2-49c9-4414-a85b-ca68c1f547a8,In Progress,Kelly Price,HR,2024-03-28,2024-09-09,Increase yourself prevent scene family professional pressure over.,Medium,72.99854721913621,64.15195603810294,Revenue Growth,1,True
32420889-86a2-4c14-b3bd-a2bc811c5bcb,In Progress,Alexa Walker,IT,2023-11-05,2024-04-06,Because similar purpose either century career.,Low,62.75153126644179,75.47728162657455,Innovation,4,False
3be4bd05-34fb-4589-a667-ff3f28e62aa5,Open,James Craig,Marketing,2024-10-18,2024-12-08,Character line that source actually friend section something.,Medium,61.4652016522756,84.93140155914557,Process Improvement,4,False
d9b7abea-721d-4c5c-ae11-5d06fc6df435,Open,Jeremy Williams,Sales,2024-06-03,2024-10-26,Future end when dinner.,Low,48.36312037656221,71.2188446303706,Cost Reduction,2,False
0abe9acc-ef02-4b4f-bcb0-51df0d39b4c0,In Progress,Thomas Cannon,IT,2024-10-28,2025-03-02,Explain well effort too nor.,High,87.7364776317505,79.49882052882545,Process Improvement,4,True
6cbc0f45-46f0-4f15-a77a-4fb1b5cf8c50,Open,Cynthia Mack,Sales,2024-01-01,2024-02-09,To pressure leg right assume.,High,46.5472970861436,81.16608525867241,Customer Satisfaction,1,False
827e02c3-0a2e-4c45-b4f0-17f9872160e7,In Progress,Courtney Jennings,HR,2024-08-21,2024-09-21,This is a low priority task involving joint efforts between departments.,Low,77.90400343374174,94.54469570649863,Cost Reduction,3,False
deaa3d91-18d4-4943-ba52-de26f0e22c94,Closed,Peter Barnes,Finance,2024-06-28,2024-08-25,Boy recently each public occur audience possible soon.,Medium,28.915459420163156,72.5947663126033,Revenue Growth,2,False
029daed8-1ef7-4ad1-a6da-cca9783acbce,Closed,Benjamin Simpson,Finance,2024-06-17,2024-08-02,Morning part your.,Critical,28.08824996169463,75.46127190628218,Customer Satisfaction,2,False
83b83709-e863-4316-9b5b-91ac1f23ca29,Open,Robert Gibson,Sales,2024-01-23,2024-05-06,Energy summer significant long seem west.,Medium,56.106103022641555,65.61941735395148,Innovation,1,False
9dffb102-8bbf-4e5c-8fc3-9cadc1d55a9d,Closed,Jessica Bird,IT,2024-10-25,2025-04-07,Generation something customer put buy cost standard.,Low,58.82398198257186,83.59237007535953,Cost Reduction,4,False
dd204b3c-e65a-4373-af26-602f58a40e73,Closed,Rachel Mcmahon DVM,HR,2024-04-18,2024-05-23,This is a high priority task involving cross-departmental efforts between departments.,High,100.0,85.07300522138425,Customer Satisfaction,2,True
1490fb2b-c097-4c5c-9e9d-3419024c556b,Open,Christina Young,Marketing,2023-12-12,2024-01-28,Writer nice both administration.,High,80.61845530445524,69.97555825115954,Cost Reduction,4,True
84a54375-4efc-4c04-bf4b-d328a8965f9b,Open,Eric Duke,Marketing,2024-07-06,2024-12-22,Adult stuff up build dark notice.,High,72.26425510373238,89.42457557366548,Revenue Growth,3,False
c95f1092-6b54-4ab3-9fe2-3a448ed24cef,In Progress,Martin Hayes,Sales,2024-05-15,2024-07-18,This is a critical priority task involving joint efforts between departments.,Critical,52.471647523170034,83.98939667430376,Customer Satisfaction,2,False
c5686a18-ba21-4ab6-9df9-9664423f0a84,Open,Savannah Gonzales,Marketing,2024-05-19,2024-09-05,President gun until security system.,Medium,28.19760206947609,79.40701496402251,Innovation,2,False
20918d44-b38a-447c-b587-3d2dd79f3e24,In Progress,Aaron Lawson,Marketing,2024-07-17,2024-08-28,This is a low priority task involving integration efforts between departments.,Low,72.1706401373194,88.00043549288924,Process Improvement,3,False
d05a31d1-40e9-41ce-ab3e-61a7f2b33a4f,In Progress,Monica Graham,Finance,2024-08-09,2024-12-03,And themselves home whole.,Low,39.91459090543421,83.91872641129997,Customer Satisfaction,3,False
f6d324c5-2b59-4461-befd-8d35242e0391,In Progress,Catherine Hall,IT,2024-08-27,2025-01-12,She quality might strategy too action use.,Critical,30.91908244278673,68.81299257007497,Innovation,3,False
1ebe8972-8bcc-469e-962a-a503512c93e1,Open,Danielle Leon,IT,2024-07-05,2024-10-26,Recent most anything fall dark save north.,Medium,61.01148828806247,64.99934316197741,Process Improvement,3,False
2d291cb3-4e69-4404-82e5-1a4187278f27,In Progress,Breanna Chang,Marketing,2024-06-25,2024-11-16,Actually movie available scene serve.,Critical,46.75402329140495,79.18407931477441,Process Improvement,2,False
22cc6bc1-bb35-4dfc-ac0b-ef60ae4e9517,Open,Emily Day,IT,2024-07-01,2024-11-11,Gas cup when.,High,45.76570029783811,78.22718709962567,Revenue Growth,3,False
37ff3954-fb0d-49e0-84a0-11a66225f432,In Progress,Michael Gallagher,IT,2024-08-12,2024-10-13,Something indeed president performance.,Critical,72.38789277082522,60.97155971939001,Process Improvement,3,True
a91f529b-083e-430f-8b94-72c4e1c8fd6a,Open,Jeffrey Melton,Finance,2024-01-10,2024-05-13,Glass spend young girl hear party.,High,66.10144943316726,71.9410213785735,Cost Reduction,1,False
167a69cd-b645-4a3c-b45e-123343355975,Closed,Andrew Jones,Marketing,2024-05-21,2024-08-22,Record improve better article.,Low,54.355047865463504,71.6096214011779,Cost Reduction,2,False
16529775-7cf9-4a06-92a6-9b419282ef88,Closed,James Cummings,IT,2024-09-11,2024-12-17,This is a medium priority task involving partnership efforts between departments.,Medium,76.12800147519384,98.32957819083762,Customer Satisfaction,3,False
063677fc-ad89-47b6-928e-7d6f987c9b66,In Progress,Julie Herrera,Sales,2024-05-07,2024-07-07,Evidence material stand ask.,Critical,68.66540051630787,73.35333578227365,Cost Reduction,2,False
19f8eed4-5a77-4525-ad1a-af40e8ba0c46,Open,Jose Mills,Marketing,2024-09-27,2025-01-23,Somebody each resource long head really.,Medium,74.46209526118592,85.54086152259377,Innovation,3,False
d92f7902-d375-4a13-91b3-9b674e313b74,Closed,Christine Owens,Sales,2024-04-17,2024-08-17,Consider second local require.,Medium,71.01377089931864,67.10208552860611,Cost Reduction,2,True
87bb4c91-8d81-4b9f-9782-d0a0895f0c92,In Progress,Jennifer Wilson DDS,IT,2023-11-20,2024-03-21,Save special successful feeling hospital interesting least.,Medium,87.01705957564387,63.893136891413114,Process Improvement,4,True
904f626e-28ce-4811-b6fb-c7b2ae1b931f,Open,Matthew Jones,IT,2024-04-13,2024-07-31,Plant per table pick half.,High,75.50216544342543,84.70018198525172,Customer Satisfaction,2,False
69b3ed4a-8e3b-4ad3-8642-36eb686f260d,Open,Matthew Knight,Sales,2024-04-13,2024-08-02,Here big listen especially enjoy sign.,Medium,51.2562695678358,63.850038322350414,Customer Satisfaction,2,False
1c76ae98-178d-45c9-b59c-f4e241be6680,Closed,Nicholas Arnold,HR,2024-04-11,2024-06-26,Newspaper class at think defense accept difference.,Medium,79.75164603185175,61.66238550053331,Revenue Growth,2,True
9ab80811-a660-4c66-b7d4-863ddfa58e16,Open,Jeffrey Murphy,HR,2024-05-05,2024-07-13,Far explain quickly probably shake tough.,High,72.39073668371262,70.3806924702562,Revenue Growth,2,True
fe284db2-83b6-46ad-b33d-bf69960425c5,Closed,Dylan Whitehead,Marketing,2024-03-13,2024-05-02,This is a high priority task involving integration efforts between departments.,High,92.40517409258285,81.86856813767152,Innovation,1,True
b9887383-e33b-4c73-abae-e58221f57b91,Closed,Edward Bowman,Sales,2024-10-05,2025-04-01,Share knowledge pull parent industry itself drug manage.,Critical,59.18259903564572,85.27590012340167,Innovation,4,False
69d8b3af-1add-414f-beca-40aaafce15c8,Closed,Kerri Parker,IT,2023-12-24,2024-01-30,This is a critical priority task involving joint efforts between departments.,Critical,92.02471112940705,88.33173567326492,Innovation,4,True
6eaeb476-7815-43b4-8de9-1939597aa267,Closed,Kyle Mack,IT,2024-10-17,2025-03-23,This is a low priority task involving integration efforts between departments.,Low,78.85374853534023,96.09376308431466,Innovation,4,False
f7fa35f0-5bb4-46ec-861d-5b7bf72e56f0,Closed,Arthur Nguyen,Finance,2024-07-30,2024-11-13,This is a medium priority task involving cross-departmental efforts between departments.,Medium,83.50090515683189,84.08046027126798,Cost Reduction,3,False
acae300e-a6ea-4580-907b-ea34cfc712c9,Closed,Tammy Anderson,Sales,2024-10-27,2025-02-14,Half six financial camera center pass.,Low,77.24469286161056,89.26122383744641,Process Improvement,4,False
